"custcare_Mean","new_cell","area","Customer_ID","creditcd"
0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1094427,"N"
4,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1081767,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1048921,"Y"
5,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1029063,"Y"
2,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1079350,"N"
1.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1007787,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1030241,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1069129,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1002493,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1037881,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1018904,"Y"
1,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1089772,"N"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1000753,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1035783,"Y"
1.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1015123,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1061038,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1086354,"N"
6.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1064252,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1005408,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1060609,"Y"
3.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1028595,"Y"
6,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1013896,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1084665,"Y"
4,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1016065,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1077480,"Y"
0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1086055,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1006373,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1003232,"Y"
1,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1094311,"Y"
3.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1079872,"N"
2,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1017309,"N"
1.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1020845,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1052022,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1022597,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1038933,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1018991,"Y"
2,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1017077,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1024731,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1048209,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1082092,"Y"
0.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1012866,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1025861,"Y"
0.666666667,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1090722,"Y"
0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1035184,"N"
1,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1064440,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1054126,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1052265,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1028331,"Y"
3.333333333,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1008505,"Y"
0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1000800,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1071921,"Y"
4.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1034370,"N"
9.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1040319,"N"
3.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1000364,"Y"
2,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1023045,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1066522,"N"
2.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1002253,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1003929,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1016409,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1067164,"N"
5,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1093046,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1029522,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1085906,"Y"
14.33333333,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1040689,"N"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1084770,""
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1031135,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1031279,"Y"
0.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1002958,"Y"
1,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1043712,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1035180,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1075615,"N"
6.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1065980,"Y"
0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1049136,"Y"
1.333333333,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1067961,"N"
4.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1096512,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1059552,"Y"
8,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1094097,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1071425,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1002576,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1004514,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1080844,"Y"
3,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1036011,"Y"
0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1057984,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1053330,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1061760,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1088441,"N"
5,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1057249,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1043550,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1051537,"N"
1,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1023598,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1020840,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1087901,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1070506,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1004539,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1018775,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1034400,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1013511,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1081322,"Y"
4.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1008517,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1084158,"Y"
0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1094209,"N"
0.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1049105,"N"
1.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1020094,"N"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1093481,""
4.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1070956,"N"
0.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1003169,"N"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1080239,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1065953,"N"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1065658,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1044316,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1009587,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1013826,"N"
0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1009551,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1010398,"N"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1041907,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1093995,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1065887,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1011872,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1081929,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1032390,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1092773,"Y"
0.333333333,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1025869,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1011091,"Y"
5.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1013774,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1003749,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1067174,"N"
1.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1055757,"N"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1052974,"N"
0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1057876,"Y"
6,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1044631,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1089525,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1070400,"N"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1000783,"Y"
0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1081970,"Y"
0.666666667,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1002769,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1037676,"Y"
4.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1065795,"Y"
0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1090670,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1020060,"Y"
19.66666667,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1008035,"Y"
1.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1046567,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1085739,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1082270,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1015358,"Y"
0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1092211,"Y"
1.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1055136,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1002885,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1083867,"N"
4.333333333,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1032330,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1000869,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1018325,"Y"
2.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1043314,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1038363,"N"
3.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1093991,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1067512,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1005606,"N"
16.66666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1097349,"Y"
2,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1058472,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1063312,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1050755,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1074539,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1082815,"Y"
0.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1028276,"N"
3,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1048774,"Y"
4.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1072440,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1004023,"Y"
1.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1002847,"N"
0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1083942,"Y"
3,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1051562,"Y"
9,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1010125,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1020940,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1057202,"Y"
1,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1094230,"N"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1004512,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1067837,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1022319,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1013413,""
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1001154,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1035217,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1070640,"Y"
0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1013318,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1069192,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1064737,"N"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1002398,"Y"
0.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1002549,"Y"
0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1047810,"N"
1.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1026648,"Y"
1,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1094130,""
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1066283,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1004531,"Y"
3,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1060130,"Y"
4.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1063198,"Y"
0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1050196,"N"
22,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1088987,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1037631,"Y"
3,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1056423,"N"
14.66666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1084892,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1030310,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1031096,"Y"
2.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1020722,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1003574,"Y"
8.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1002834,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1069576,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1068425,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1036796,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1020455,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1047307,"Y"
2.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1097452,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1076994,"N"
4.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1020358,"N"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1001156,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1035930,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1044238,"N"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1039975,"Y"
17.66666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1063614,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1077839,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1024347,"Y"
0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1068575,"N"
8.333333333,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1036196,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1012718,"Y"
4.666666667,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1089021,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1053887,"Y"
2,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1088144,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1003089,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1019840,"Y"
6.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1097038,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1047077,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1055563,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1046851,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1029617,"Y"
0.666666667,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1009045,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1024024,"Y"
2.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1086726,"Y"
0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1053615,"N"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1076805,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1078191,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1060778,"N"
0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1068127,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1027216,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1024106,"Y"
2.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1035466,"N"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1002180,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1003487,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1041714,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1013363,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1034658,"Y"
63.66666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1089686,"Y"
3,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1083718,"Y"
1.333333333,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1010844,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1083080,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1010312,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1087758,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1009404,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1016230,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1061679,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1091978,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1017048,"Y"
0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1041665,""
0.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1032623,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1064749,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1085862,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1033805,"Y"
0.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1000668,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1085405,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1019420,"N"
3,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1087942,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1052361,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1012243,"N"
0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1053943,"N"
3,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1055010,"Y"
4.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1040917,"N"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1014311,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1044353,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1021620,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1040927,"Y"
2.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1067118,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1066819,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1095615,"Y"
0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1061857,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1059721,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1023190,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1073813,"Y"
6.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1096116,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1040491,"N"
4.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1086940,"N"
0.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1028013,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1018202,"Y"
5.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1031106,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1034830,"N"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1042745,"N"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1027945,"Y"
0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1024295,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1084572,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1011456,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1038073,"Y"
0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1042169,"Y"
11.33333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1086334,"Y"
0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1076333,"Y"
