"custcare_Mean","new_cell","area","Customer_ID","creditcd"
3.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1024752,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1007584,"Y"
2,"U","CENTRAL-SOUTH TEXAS AREA",1082581,"N"
1,"U","CENTRAL-SOUTH TEXAS AREA",1062317,"Y"
2,"U","CENTRAL-SOUTH TEXAS AREA",1094457,"N"
5.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1056503,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1012241,"N"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1014794,"N"
0.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1091949,"N"
4.666666667,"Y","CENTRAL-SOUTH TEXAS AREA",1029605,"Y"
4,"U","CENTRAL-SOUTH TEXAS AREA",1050168,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1068394,"N"
5.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1086690,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1002860,"N"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1041851,"Y"
0.333333333,"Y","CENTRAL-SOUTH TEXAS AREA",1094615,"N"
5,"Y","CENTRAL-SOUTH TEXAS AREA",1045090,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1000158,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1057914,"N"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1073930,"Y"
0.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1022569,"N"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1071560,"N"
2.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1092015,""
0,"U","CENTRAL-SOUTH TEXAS AREA",1068795,"N"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1033412,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1000629,"N"
1.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1057531,"N"
0,"N","CENTRAL-SOUTH TEXAS AREA",1073263,"Y"
1.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1077783,"N"
3.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1014821,"Y"
1.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1002806,"N"
14.66666667,"U","CENTRAL-SOUTH TEXAS AREA",1040159,"N"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1013483,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1034413,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1036501,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1021207,"Y"
1.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1021429,"Y"
41.33333333,"U","CENTRAL-SOUTH TEXAS AREA",1055773,"N"
1.666666667,"Y","CENTRAL-SOUTH TEXAS AREA",1095263,"N"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1006798,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1067685,"N"
3,"U","CENTRAL-SOUTH TEXAS AREA",1086293,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1025286,"Y"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1093456,"N"
8,"Y","CENTRAL-SOUTH TEXAS AREA",1005991,"Y"
3.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1096124,"N"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1089701,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1021737,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1036480,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1043481,"N"
0,"N","CENTRAL-SOUTH TEXAS AREA",1017667,"Y"
1,"U","CENTRAL-SOUTH TEXAS AREA",1044216,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1026644,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1071937,"Y"
1,"U","CENTRAL-SOUTH TEXAS AREA",1064187,"Y"
0.333333333,"N","CENTRAL-SOUTH TEXAS AREA",1034019,"N"
2.333333333,"N","CENTRAL-SOUTH TEXAS AREA",1041256,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1029215,"Y"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1033265,"Y"
1,"U","CENTRAL-SOUTH TEXAS AREA",1036910,"Y"
0.333333333,"Y","CENTRAL-SOUTH TEXAS AREA",1036353,"Y"
0.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1005710,"Y"
5,"Y","CENTRAL-SOUTH TEXAS AREA",1096178,"N"
4,"U","CENTRAL-SOUTH TEXAS AREA",1093332,"Y"
11,"Y","CENTRAL-SOUTH TEXAS AREA",1040020,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1034575,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1058408,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1035772,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1010287,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1019499,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1022764,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1006837,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1010375,"Y"
15.33333333,"U","CENTRAL-SOUTH TEXAS AREA",1027116,"N"
3.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1029595,"Y"
2,"U","CENTRAL-SOUTH TEXAS AREA",1060206,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1074312,"Y"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1041543,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1075775,"N"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1008525,"Y"
2.333333333,"N","CENTRAL-SOUTH TEXAS AREA",1006863,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1045977,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1029454,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1071887,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1005531,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1092469,"N"
0,"N","CENTRAL-SOUTH TEXAS AREA",1027756,"Y"
1,"U","CENTRAL-SOUTH TEXAS AREA",1005677,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1018955,"N"
1.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1027561,"Y"
1,"U","CENTRAL-SOUTH TEXAS AREA",1082814,"N"
1.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1019034,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1093164,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1071411,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1080567,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1073415,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1050865,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1004969,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1055698,"N"
0,"N","CENTRAL-SOUTH TEXAS AREA",1029057,"Y"
6.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1082024,"Y"
1,"U","CENTRAL-SOUTH TEXAS AREA",1089873,"Y"
2.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1005133,"N"
4,"U","CENTRAL-SOUTH TEXAS AREA",1042978,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1012169,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1041527,"N"
2.333333333,"N","CENTRAL-SOUTH TEXAS AREA",1042052,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1025887,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1040897,"Y"
0.333333333,"N","CENTRAL-SOUTH TEXAS AREA",1003476,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1023412,"N"
1,"Y","CENTRAL-SOUTH TEXAS AREA",1017382,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1076422,"Y"
2,"U","CENTRAL-SOUTH TEXAS AREA",1097542,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1003975,"Y"
5,"U","CENTRAL-SOUTH TEXAS AREA",1056869,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1026522,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1093860,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1094822,"N"
0,"N","CENTRAL-SOUTH TEXAS AREA",1006945,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1046921,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1045228,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1009724,"Y"
4.666666667,"N","CENTRAL-SOUTH TEXAS AREA",1002287,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1038101,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1039211,"Y"
3,"Y","CENTRAL-SOUTH TEXAS AREA",1069111,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1071284,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1001119,"N"
1.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1013354,"N"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1096973,"Y"
23.66666667,"U","CENTRAL-SOUTH TEXAS AREA",1097471,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1024108,"N"
1,"Y","CENTRAL-SOUTH TEXAS AREA",1029446,"Y"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1060095,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1027506,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1013188,"Y"
3.333333333,"N","CENTRAL-SOUTH TEXAS AREA",1093299,"N"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1019425,"Y"
6.333333333,"Y","CENTRAL-SOUTH TEXAS AREA",1000269,"Y"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1040881,"N"
0.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1006868,"Y"
8.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1086203,"N"
10,"Y","CENTRAL-SOUTH TEXAS AREA",1047791,"Y"
1.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1048095,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1041898,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1068503,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1080005,"N"
0,"N","CENTRAL-SOUTH TEXAS AREA",1002695,"N"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1005462,"N"
1,"N","CENTRAL-SOUTH TEXAS AREA",1033009,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1008711,"N"
0.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1014914,"Y"
1.333333333,"N","CENTRAL-SOUTH TEXAS AREA",1013632,"Y"
4.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1003128,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1043407,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1040270,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1044342,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1053780,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1032545,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1095245,"N"
0.666666667,"Y","CENTRAL-SOUTH TEXAS AREA",1086980,"Y"
0.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1051512,"Y"
1.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1085337,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1007459,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1004723,"Y"
6.333333333,"N","CENTRAL-SOUTH TEXAS AREA",1045196,"Y"
0.333333333,"Y","CENTRAL-SOUTH TEXAS AREA",1040092,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1038471,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1083058,"N"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1079692,"N"
1,"U","CENTRAL-SOUTH TEXAS AREA",1048734,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1000132,"Y"
3,"U","CENTRAL-SOUTH TEXAS AREA",1069569,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1003107,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1061963,"N"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1055737,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1072728,"N"
2.333333333,"N","CENTRAL-SOUTH TEXAS AREA",1049335,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1087368,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1095880,"N"
3,"U","CENTRAL-SOUTH TEXAS AREA",1027212,"Y"
2.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1034473,"Y"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1048704,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1052823,""
3.666666667,"N","CENTRAL-SOUTH TEXAS AREA",1058429,"N"
1.666666667,"Y","CENTRAL-SOUTH TEXAS AREA",1034007,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1085626,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1074105,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1032137,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1011268,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1037215,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1064867,"Y"
9,"U","CENTRAL-SOUTH TEXAS AREA",1005546,"Y"
1,"Y","CENTRAL-SOUTH TEXAS AREA",1075596,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1044315,"Y"
0.333333333,"N","CENTRAL-SOUTH TEXAS AREA",1080301,"Y"
7.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1063731,"N"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1069638,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1035124,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1000354,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1028700,"Y"
5.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1071415,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1047554,"Y"
8.333333333,"Y","CENTRAL-SOUTH TEXAS AREA",1059321,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1064061,"Y"
1,"U","CENTRAL-SOUTH TEXAS AREA",1076631,"N"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1013101,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1096577,"Y"
1.333333333,"Y","CENTRAL-SOUTH TEXAS AREA",1030708,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1084724,"Y"
1.333333333,"Y","CENTRAL-SOUTH TEXAS AREA",1040516,"Y"
0.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1077765,"N"
5.666666667,"Y","CENTRAL-SOUTH TEXAS AREA",1042826,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1035057,"Y"
3,"Y","CENTRAL-SOUTH TEXAS AREA",1019331,"N"
15,"U","CENTRAL-SOUTH TEXAS AREA",1048904,"N"
0,"N","CENTRAL-SOUTH TEXAS AREA",1017440,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1019237,"Y"
0.333333333,"Y","CENTRAL-SOUTH TEXAS AREA",1000190,"Y"
2,"U","CENTRAL-SOUTH TEXAS AREA",1073932,"N"
3.666666667,"Y","CENTRAL-SOUTH TEXAS AREA",1062185,"Y"
1.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1035786,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1017564,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1069655,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1005187,"Y"
1,"U","CENTRAL-SOUTH TEXAS AREA",1091329,"Y"
3.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1073194,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1069011,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1094054,"N"
14.66666667,"U","CENTRAL-SOUTH TEXAS AREA",1086570,"Y"
7,"Y","CENTRAL-SOUTH TEXAS AREA",1036120,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1019355,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1029104,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1009101,"Y"
3,"Y","CENTRAL-SOUTH TEXAS AREA",1023194,"Y"
15,"U","CENTRAL-SOUTH TEXAS AREA",1029204,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1014236,"Y"
11,"U","CENTRAL-SOUTH TEXAS AREA",1060618,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1052103,"Y"
0.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1000429,""
0,"N","CENTRAL-SOUTH TEXAS AREA",1002158,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1036225,"Y"
9.666666667,"Y","CENTRAL-SOUTH TEXAS AREA",1000076,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1004773,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1005425,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1090734,"Y"
2.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1025451,"Y"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1094639,"N"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1015502,"Y"
12.66666667,"N","CENTRAL-SOUTH TEXAS AREA",1051890,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1063515,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1006980,"Y"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1067762,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1038729,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1004243,"Y"
1,"U","CENTRAL-SOUTH TEXAS AREA",1052544,"Y"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1088141,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1011344,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1092498,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1004406,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1041449,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1078834,"Y"
5,"U","CENTRAL-SOUTH TEXAS AREA",1001497,"Y"
0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1045793,"Y"
1,"Y","CENTRAL-SOUTH TEXAS AREA",1053792,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1045804,"N"
0.333333333,"N","CENTRAL-SOUTH TEXAS AREA",1000176,"Y"
2,"U","CENTRAL-SOUTH TEXAS AREA",1060788,"N"
1,"U","CENTRAL-SOUTH TEXAS AREA",1004548,""
0,"U","CENTRAL-SOUTH TEXAS AREA",1089959,"N"
0.333333333,"N","CENTRAL-SOUTH TEXAS AREA",1000162,"Y"
3.333333333,"N","CENTRAL-SOUTH TEXAS AREA",1011513,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1014782,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1022053,"N"
1.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1065567,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1005601,"Y"
8,"N","CENTRAL-SOUTH TEXAS AREA",1071694,"N"
0,"N","CENTRAL-SOUTH TEXAS AREA",1000206,"N"
1.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1022126,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1097436,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1029587,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1008751,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1013679,"Y"
0,"N","CENTRAL-SOUTH TEXAS AREA",1002037,"Y"
3.666666667,"Y","CENTRAL-SOUTH TEXAS AREA",1041425,"Y"
2,"N","CENTRAL-SOUTH TEXAS AREA",1004248,"Y"
2.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1052975,"N"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1068507,"Y"
2,"U","CENTRAL-SOUTH TEXAS AREA",1075029,"N"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1045498,"N"
2.333333333,"Y","CENTRAL-SOUTH TEXAS AREA",1071038,"N"
0.333333333,"Y","CENTRAL-SOUTH TEXAS AREA",1094495,""
0,"U","CENTRAL-SOUTH TEXAS AREA",1014253,"N"
1,"U","CENTRAL-SOUTH TEXAS AREA",1082074,"N"
4,"U","CENTRAL-SOUTH TEXAS AREA",1063488,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1022171,"N"
16.66666667,"Y","CENTRAL-SOUTH TEXAS AREA",1001064,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1085428,"Y"
4.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1083886,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1006686,"Y"
7.333333333,"N","CENTRAL-SOUTH TEXAS AREA",1094428,"N"
2.333333333,"N","CENTRAL-SOUTH TEXAS AREA",1017876,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1067208,"Y"
1.666666667,"N","CENTRAL-SOUTH TEXAS AREA",1011655,"Y"
5.333333333,"Y","CENTRAL-SOUTH TEXAS AREA",1090818,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1011835,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1092628,"N"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1026580,"N"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1050280,"N"
0,"U","CENTRAL-SOUTH TEXAS AREA",1085885,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1043766,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1028737,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1027970,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1091067,"N"
0.666666667,"Y","CENTRAL-SOUTH TEXAS AREA",1011310,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1093509,"N"
16.66666667,"U","CENTRAL-SOUTH TEXAS AREA",1094335,"Y"
5,"U","CENTRAL-SOUTH TEXAS AREA",1031067,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1000297,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1001751,"Y"
0,"Y","CENTRAL-SOUTH TEXAS AREA",1061370,"Y"
0,"U","CENTRAL-SOUTH TEXAS AREA",1058088,"Y"
4.666666667,"N","CENTRAL-SOUTH TEXAS AREA",1035096,"N"
