"custcare_Mean","new_cell","area","Customer_ID","creditcd"
0.333333333,"Y","NORTH FLORIDA AREA",1034850,"Y"
6.333333333,"Y","NORTH FLORIDA AREA",1035208,"Y"
5.666666667,"N","NORTH FLORIDA AREA",1015425,"Y"
0,"U","NORTH FLORIDA AREA",1094732,"N"
0.333333333,"N","NORTH FLORIDA AREA",1023195,"Y"
0,"U","NORTH FLORIDA AREA",1017422,"Y"
14.66666667,"U","NORTH FLORIDA AREA",1036924,"N"
1.666666667,"U","NORTH FLORIDA AREA",1013794,"N"
1,"U","NORTH FLORIDA AREA",1003789,"Y"
0.666666667,"U","NORTH FLORIDA AREA",1039128,"Y"
0,"U","NORTH FLORIDA AREA",1088005,"N"
0,"U","NORTH FLORIDA AREA",1038968,"Y"
4.666666667,"U","NORTH FLORIDA AREA",1032357,"N"
0,"U","NORTH FLORIDA AREA",1030359,"Y"
0,"U","NORTH FLORIDA AREA",1083069,"N"
0,"U","NORTH FLORIDA AREA",1048711,"Y"
0,"U","NORTH FLORIDA AREA",1024471,"N"
2,"U","NORTH FLORIDA AREA",1076102,"N"
0.666666667,"Y","NORTH FLORIDA AREA",1003099,"Y"
1.333333333,"N","NORTH FLORIDA AREA",1032551,"Y"
0.333333333,"U","NORTH FLORIDA AREA",1084910,"N"
6,"Y","NORTH FLORIDA AREA",1029031,"Y"
0,"U","NORTH FLORIDA AREA",1095472,"Y"
0,"U","NORTH FLORIDA AREA",1097241,"N"
0.666666667,"U","NORTH FLORIDA AREA",1058126,"N"
0,"U","NORTH FLORIDA AREA",1097609,"N"
0,"N","NORTH FLORIDA AREA",1068379,"N"
12,"Y","NORTH FLORIDA AREA",1017063,"N"
0,"U","NORTH FLORIDA AREA",1067841,"Y"
0,"N","NORTH FLORIDA AREA",1018477,"Y"
0,"U","NORTH FLORIDA AREA",1073559,"Y"
0,"U","NORTH FLORIDA AREA",1036349,"Y"
0,"U","NORTH FLORIDA AREA",1018510,"Y"
0,"N","NORTH FLORIDA AREA",1018939,"Y"
0.666666667,"U","NORTH FLORIDA AREA",1061385,"N"
2.666666667,"U","NORTH FLORIDA AREA",1033425,"N"
0,"N","NORTH FLORIDA AREA",1036010,"Y"
11.33333333,"Y","NORTH FLORIDA AREA",1062505,"N"
0,"U","NORTH FLORIDA AREA",1061501,"Y"
0,"Y","NORTH FLORIDA AREA",1064976,"Y"
2.666666667,"U","NORTH FLORIDA AREA",1085872,"Y"
0,"U","NORTH FLORIDA AREA",1061654,"Y"
2,"N","NORTH FLORIDA AREA",1095587,"N"
5.666666667,"N","NORTH FLORIDA AREA",1061074,"Y"
0,"U","NORTH FLORIDA AREA",1062792,"Y"
0,"U","NORTH FLORIDA AREA",1096071,"Y"
0.333333333,"U","NORTH FLORIDA AREA",1092001,"Y"
0,"U","NORTH FLORIDA AREA",1004664,"Y"
2.333333333,"U","NORTH FLORIDA AREA",1059176,"N"
6.333333333,"U","NORTH FLORIDA AREA",1097116,"Y"
0,"U","NORTH FLORIDA AREA",1073357,"Y"
0.333333333,"N","NORTH FLORIDA AREA",1047747,"Y"
0,"N","NORTH FLORIDA AREA",1083618,"N"
0.333333333,"U","NORTH FLORIDA AREA",1032790,"Y"
0.333333333,"N","NORTH FLORIDA AREA",1062583,"Y"
0,"U","NORTH FLORIDA AREA",1056937,"Y"
0,"U","NORTH FLORIDA AREA",1072294,"Y"
3.666666667,"U","NORTH FLORIDA AREA",1057044,"Y"
0,"N","NORTH FLORIDA AREA",1023841,"N"
0,"N","NORTH FLORIDA AREA",1013402,"Y"
0,"U","NORTH FLORIDA AREA",1030437,"Y"
0,"U","NORTH FLORIDA AREA",1041634,"Y"
0.333333333,"Y","NORTH FLORIDA AREA",1056480,"Y"
14,"U","NORTH FLORIDA AREA",1094181,"N"
6.666666667,"N","NORTH FLORIDA AREA",1006052,"Y"
0,"N","NORTH FLORIDA AREA",1086813,"Y"
1.333333333,"U","NORTH FLORIDA AREA",1054660,"Y"
10,"U","NORTH FLORIDA AREA",1065455,"N"
0,"Y","NORTH FLORIDA AREA",1018491,"Y"
2.666666667,"U","NORTH FLORIDA AREA",1012208,"N"
0,"Y","NORTH FLORIDA AREA",1006895,""
3.666666667,"U","NORTH FLORIDA AREA",1093010,"Y"
0,"U","NORTH FLORIDA AREA",1018876,"N"
2.333333333,"U","NORTH FLORIDA AREA",1052091,"N"
1,"U","NORTH FLORIDA AREA",1083110,"Y"
0,"N","NORTH FLORIDA AREA",1093432,"N"
1.333333333,"U","NORTH FLORIDA AREA",1048787,"Y"
0,"U","NORTH FLORIDA AREA",1037657,"Y"
0,"U","NORTH FLORIDA AREA",1066023,"N"
0,"U","NORTH FLORIDA AREA",1048853,"Y"
0.666666667,"U","NORTH FLORIDA AREA",1047019,"Y"
0,"U","NORTH FLORIDA AREA",1071820,"N"
1,"N","NORTH FLORIDA AREA",1030572,"N"
2,"U","NORTH FLORIDA AREA",1056705,"Y"
10.33333333,"U","NORTH FLORIDA AREA",1082347,"N"
0.666666667,"U","NORTH FLORIDA AREA",1033390,"Y"
0,"Y","NORTH FLORIDA AREA",1075114,"Y"
1.666666667,"U","NORTH FLORIDA AREA",1093516,"Y"
0,"U","NORTH FLORIDA AREA",1062957,"Y"
0,"U","NORTH FLORIDA AREA",1070354,"N"
2.333333333,"U","NORTH FLORIDA AREA",1078987,""
0,"Y","NORTH FLORIDA AREA",1009693,"Y"
0,"U","NORTH FLORIDA AREA",1014077,"Y"
20.66666667,"N","NORTH FLORIDA AREA",1052542,"Y"
0.666666667,"U","NORTH FLORIDA AREA",1051542,"Y"
11.33333333,"U","NORTH FLORIDA AREA",1005589,"Y"
0.333333333,"Y","NORTH FLORIDA AREA",1011385,"Y"
0,"Y","NORTH FLORIDA AREA",1093854,"N"
1.333333333,"U","NORTH FLORIDA AREA",1083193,"N"
0,"U","NORTH FLORIDA AREA",1088599,"N"
0.666666667,"U","NORTH FLORIDA AREA",1023353,"N"
0,"N","NORTH FLORIDA AREA",1051611,"Y"
0,"U","NORTH FLORIDA AREA",1053762,"Y"
0,"U","NORTH FLORIDA AREA",1086205,"Y"
14.66666667,"U","NORTH FLORIDA AREA",1064066,"N"
4.666666667,"N","NORTH FLORIDA AREA",1097049,"N"
6,"U","NORTH FLORIDA AREA",1028103,"Y"
4,"U","NORTH FLORIDA AREA",1092995,"N"
0,"Y","NORTH FLORIDA AREA",1086822,"N"
6.333333333,"U","NORTH FLORIDA AREA",1066262,"N"
0,"U","NORTH FLORIDA AREA",1052736,"Y"
1.666666667,"U","NORTH FLORIDA AREA",1018726,"N"
0.666666667,"N","NORTH FLORIDA AREA",1012405,"Y"
0,"U","NORTH FLORIDA AREA",1034834,"N"
0,"U","NORTH FLORIDA AREA",1052766,"Y"
0,"Y","NORTH FLORIDA AREA",1073523,"Y"
0,"U","NORTH FLORIDA AREA",1012257,"Y"
2,"Y","NORTH FLORIDA AREA",1011937,"Y"
0,"U","NORTH FLORIDA AREA",1039460,"Y"
0,"U","NORTH FLORIDA AREA",1082329,"N"
0,"U","NORTH FLORIDA AREA",1046317,"N"
0,"N","NORTH FLORIDA AREA",1031873,"Y"
0,"N","NORTH FLORIDA AREA",1026346,"N"
1.666666667,"U","NORTH FLORIDA AREA",1019434,"Y"
7.666666667,"U","NORTH FLORIDA AREA",1047043,"N"
0,"Y","NORTH FLORIDA AREA",1008646,"Y"
0,"N","NORTH FLORIDA AREA",1006333,"Y"
0,"U","NORTH FLORIDA AREA",1066254,"Y"
1.333333333,"U","NORTH FLORIDA AREA",1093687,"Y"
0,"U","NORTH FLORIDA AREA",1040520,"N"
0.666666667,"U","NORTH FLORIDA AREA",1025191,"Y"
1.333333333,"U","NORTH FLORIDA AREA",1093321,"N"
0,"N","NORTH FLORIDA AREA",1009609,"N"
0,"Y","NORTH FLORIDA AREA",1017626,"Y"
3,"Y","NORTH FLORIDA AREA",1037499,"Y"
0,"U","NORTH FLORIDA AREA",1060110,"Y"
0.666666667,"U","NORTH FLORIDA AREA",1019009,"Y"
0,"U","NORTH FLORIDA AREA",1043507,"Y"
2.333333333,"Y","NORTH FLORIDA AREA",1025392,"Y"
0,"U","NORTH FLORIDA AREA",1090998,"Y"
12,"Y","NORTH FLORIDA AREA",1008217,"Y"
0,"U","NORTH FLORIDA AREA",1080229,"Y"
0,"U","NORTH FLORIDA AREA",1018027,"Y"
0.333333333,"U","NORTH FLORIDA AREA",1076976,"Y"
0,"U","NORTH FLORIDA AREA",1094112,"N"
0,"N","NORTH FLORIDA AREA",1007642,"Y"
0.333333333,"U","NORTH FLORIDA AREA",1026716,"Y"
0,"U","NORTH FLORIDA AREA",1078667,"Y"
0,"U","NORTH FLORIDA AREA",1052276,"Y"
5.333333333,"U","NORTH FLORIDA AREA",1082385,"N"
0.333333333,"U","NORTH FLORIDA AREA",1011773,"Y"
0.666666667,"U","NORTH FLORIDA AREA",1075262,"N"
0,"U","NORTH FLORIDA AREA",1068645,"Y"
0,"U","NORTH FLORIDA AREA",1011237,"Y"
0,"Y","NORTH FLORIDA AREA",1035768,"Y"
0.333333333,"U","NORTH FLORIDA AREA",1025548,"Y"
13,"U","NORTH FLORIDA AREA",1053161,"Y"
0,"N","NORTH FLORIDA AREA",1038480,"N"
0,"U","NORTH FLORIDA AREA",1033448,"N"
0,"U","NORTH FLORIDA AREA",1080568,"Y"
0,"U","NORTH FLORIDA AREA",1091670,"Y"
1.666666667,"N","NORTH FLORIDA AREA",1075308,"Y"
0.666666667,"U","NORTH FLORIDA AREA",1031297,"Y"
0,"N","NORTH FLORIDA AREA",1048875,"Y"
0,"U","NORTH FLORIDA AREA",1091946,"Y"
0,"U","NORTH FLORIDA AREA",1091736,"Y"
5,"U","NORTH FLORIDA AREA",1093373,"N"
0,"U","NORTH FLORIDA AREA",1020941,"Y"
0,"U","NORTH FLORIDA AREA",1048744,"Y"
0,"U","NORTH FLORIDA AREA",1062395,"Y"
2.333333333,"U","NORTH FLORIDA AREA",1090164,"N"
0,"U","NORTH FLORIDA AREA",1029317,"N"
1.333333333,"U","NORTH FLORIDA AREA",1078710,"N"
4.333333333,"U","NORTH FLORIDA AREA",1039716,"N"
5.666666667,"U","NORTH FLORIDA AREA",1090090,"N"
2,"U","NORTH FLORIDA AREA",1066805,"Y"
0.666666667,"U","NORTH FLORIDA AREA",1080144,"Y"
0,"U","NORTH FLORIDA AREA",1097411,"Y"
0.333333333,"U","NORTH FLORIDA AREA",1027808,"Y"
0,"U","NORTH FLORIDA AREA",1065377,"Y"
0,"N","NORTH FLORIDA AREA",1074660,"Y"
3.333333333,"N","NORTH FLORIDA AREA",1091176,"N"
2.666666667,"U","NORTH FLORIDA AREA",1078109,""
0,"N","NORTH FLORIDA AREA",1017156,"Y"
0,"Y","NORTH FLORIDA AREA",1061888,"Y"
0,"U","NORTH FLORIDA AREA",1080359,"Y"
0.666666667,"U","NORTH FLORIDA AREA",1077034,"Y"
0,"U","NORTH FLORIDA AREA",1008818,"Y"
0,"N","NORTH FLORIDA AREA",1048475,"Y"
0.333333333,"U","NORTH FLORIDA AREA",1036203,"Y"
0,"U","NORTH FLORIDA AREA",1070334,"N"
0.333333333,"U","NORTH FLORIDA AREA",1021354,"Y"
1,"N","NORTH FLORIDA AREA",1079399,"Y"
0,"U","NORTH FLORIDA AREA",1097638,"Y"
0,"N","NORTH FLORIDA AREA",1006613,"Y"
0,"U","NORTH FLORIDA AREA",1018263,"Y"
0.666666667,"U","NORTH FLORIDA AREA",1083580,"N"
0,"U","NORTH FLORIDA AREA",1086371,"N"
7.666666667,"U","NORTH FLORIDA AREA",1073509,"Y"
1,"U","NORTH FLORIDA AREA",1062659,""
0,"U","NORTH FLORIDA AREA",1044303,"Y"
0.666666667,"U","NORTH FLORIDA AREA",1039950,"Y"
0,"N","NORTH FLORIDA AREA",1024894,"Y"
0,"N","NORTH FLORIDA AREA",1012526,"Y"
0,"U","NORTH FLORIDA AREA",1076156,"N"
0,"Y","NORTH FLORIDA AREA",1014873,"N"
0,"U","NORTH FLORIDA AREA",1076123,"Y"
27,"Y","NORTH FLORIDA AREA",1074871,"Y"
9.666666667,"U","NORTH FLORIDA AREA",1079734,"N"
0,"U","NORTH FLORIDA AREA",1039198,"Y"
15.66666667,"N","NORTH FLORIDA AREA",1068320,"Y"
3,"U","NORTH FLORIDA AREA",1096097,""
0,"U","NORTH FLORIDA AREA",1030683,"N"
1.333333333,"U","NORTH FLORIDA AREA",1094583,"N"
2.333333333,"U","NORTH FLORIDA AREA",1079024,"N"
1.666666667,"N","NORTH FLORIDA AREA",1075251,"Y"
0,"N","NORTH FLORIDA AREA",1004528,"Y"
0,"U","NORTH FLORIDA AREA",1039595,"Y"
0,"U","NORTH FLORIDA AREA",1072283,"N"
0,"N","NORTH FLORIDA AREA",1007082,"Y"
0,"N","NORTH FLORIDA AREA",1090052,"N"
0,"U","NORTH FLORIDA AREA",1075168,"Y"
1,"Y","NORTH FLORIDA AREA",1010714,"Y"
0,"N","NORTH FLORIDA AREA",1053029,"Y"
0.333333333,"Y","NORTH FLORIDA AREA",1038134,"N"
0.333333333,"U","NORTH FLORIDA AREA",1027080,"Y"
0.666666667,"U","NORTH FLORIDA AREA",1090659,"N"
0,"U","NORTH FLORIDA AREA",1005856,"Y"
1.333333333,"U","NORTH FLORIDA AREA",1005458,"Y"
0,"Y","NORTH FLORIDA AREA",1019349,"Y"
0,"U","NORTH FLORIDA AREA",1009735,"Y"
6.333333333,"U","NORTH FLORIDA AREA",1037270,"Y"
2.666666667,"U","NORTH FLORIDA AREA",1096847,"Y"
0.333333333,"U","NORTH FLORIDA AREA",1043199,"Y"
0,"U","NORTH FLORIDA AREA",1052011,"N"
0,"U","NORTH FLORIDA AREA",1065330,"Y"
1.333333333,"N","NORTH FLORIDA AREA",1073596,"N"
0,"U","NORTH FLORIDA AREA",1086390,"Y"
0.333333333,"U","NORTH FLORIDA AREA",1039552,"Y"
0,"N","NORTH FLORIDA AREA",1007209,"Y"
7.333333333,"U","NORTH FLORIDA AREA",1090742,"Y"
0,"U","NORTH FLORIDA AREA",1023191,"Y"
4.666666667,"N","NORTH FLORIDA AREA",1020861,"Y"
0,"N","NORTH FLORIDA AREA",1041625,"Y"
0,"U","NORTH FLORIDA AREA",1074415,""
0,"U","NORTH FLORIDA AREA",1044746,"Y"
0,"U","NORTH FLORIDA AREA",1069455,"Y"
0,"U","NORTH FLORIDA AREA",1031251,"Y"
2.333333333,"U","NORTH FLORIDA AREA",1064953,"N"
0.333333333,"U","NORTH FLORIDA AREA",1019922,"Y"
0,"U","NORTH FLORIDA AREA",1059928,"Y"
0,"U","NORTH FLORIDA AREA",1032040,"N"
0,"Y","NORTH FLORIDA AREA",1029415,"Y"
9.333333333,"U","NORTH FLORIDA AREA",1055183,"Y"
0,"N","NORTH FLORIDA AREA",1018372,"Y"
0.333333333,"U","NORTH FLORIDA AREA",1086229,""
0,"Y","NORTH FLORIDA AREA",1066526,"Y"
0,"U","NORTH FLORIDA AREA",1026888,"Y"
3,"U","NORTH FLORIDA AREA",1085408,"Y"
0,"U","NORTH FLORIDA AREA",1083645,"N"
0,"U","NORTH FLORIDA AREA",1051850,""
0,"Y","NORTH FLORIDA AREA",1015375,"Y"
11,"U","NORTH FLORIDA AREA",1059063,"Y"
0,"Y","NORTH FLORIDA AREA",1074161,"N"
0,"U","NORTH FLORIDA AREA",1082113,"Y"
0,"N","NORTH FLORIDA AREA",1089492,"N"
0,"U","NORTH FLORIDA AREA",1090220,"Y"
0,"U","NORTH FLORIDA AREA",1079693,"Y"
0,"Y","NORTH FLORIDA AREA",1036166,"Y"
0,"U","NORTH FLORIDA AREA",1022586,"Y"
0,"U","NORTH FLORIDA AREA",1015404,"Y"
0.333333333,"U","NORTH FLORIDA AREA",1005128,"Y"
9,"U","NORTH FLORIDA AREA",1057540,"Y"
8,"U","NORTH FLORIDA AREA",1096066,"N"
7.666666667,"U","NORTH FLORIDA AREA",1046866,"N"
0,"U","NORTH FLORIDA AREA",1085432,"Y"
1.666666667,"U","NORTH FLORIDA AREA",1073067,"N"
0,"U","NORTH FLORIDA AREA",1080869,"Y"
0,"U","NORTH FLORIDA AREA",1071491,"N"
0,"U","NORTH FLORIDA AREA",1067683,"Y"
0.333333333,"U","NORTH FLORIDA AREA",1013743,"Y"
0,"U","NORTH FLORIDA AREA",1047320,"Y"
0,"N","NORTH FLORIDA AREA",1005756,"Y"
0,"U","NORTH FLORIDA AREA",1084782,"N"
0,"U","NORTH FLORIDA AREA",1034000,"Y"
1.666666667,"U","NORTH FLORIDA AREA",1087042,"Y"
0,"U","NORTH FLORIDA AREA",1054906,"N"
0,"Y","NORTH FLORIDA AREA",1037223,"Y"
0,"U","NORTH FLORIDA AREA",1053824,"Y"
4.333333333,"N","NORTH FLORIDA AREA",1052355,"N"
2,"U","NORTH FLORIDA AREA",1010825,"Y"
0,"U","NORTH FLORIDA AREA",1082721,"Y"
0,"N","NORTH FLORIDA AREA",1052348,"Y"
0.333333333,"Y","NORTH FLORIDA AREA",1028412,"Y"
1.666666667,"N","NORTH FLORIDA AREA",1009483,"N"
0,"U","NORTH FLORIDA AREA",1044896,"Y"
7.333333333,"N","NORTH FLORIDA AREA",1036536,"Y"
0,"U","NORTH FLORIDA AREA",1073116,"Y"
7.666666667,"U","NORTH FLORIDA AREA",1026051,"Y"
0,"U","NORTH FLORIDA AREA",1038675,"Y"
3,"U","NORTH FLORIDA AREA",1093692,"N"
0,"U","NORTH FLORIDA AREA",1066817,"Y"
0,"U","NORTH FLORIDA AREA",1039648,"Y"
0,"U","NORTH FLORIDA AREA",1039769,"Y"
0,"U","NORTH FLORIDA AREA",1055164,"Y"
0,"N","NORTH FLORIDA AREA",1005048,"Y"
0,"U","NORTH FLORIDA AREA",1082097,"N"
0.333333333,"U","NORTH FLORIDA AREA",1068830,"N"
2,"U","NORTH FLORIDA AREA",1042756,"N"
0,"U","NORTH FLORIDA AREA",1088154,"Y"
0,"Y","NORTH FLORIDA AREA",1074923,"Y"
0,"Y","NORTH FLORIDA AREA",1025363,"N"
0,"U","NORTH FLORIDA AREA",1087642,"Y"
0,"U","NORTH FLORIDA AREA",1007304,"Y"
1.333333333,"N","NORTH FLORIDA AREA",1012723,"Y"
0.333333333,"U","NORTH FLORIDA AREA",1022779,"Y"
0,"U","NORTH FLORIDA AREA",1094504,"N"
0,"U","NORTH FLORIDA AREA",1024797,"Y"
0,"U","NORTH FLORIDA AREA",1036810,"Y"
0,"U","NORTH FLORIDA AREA",1093381,"N"
0.333333333,"U","NORTH FLORIDA AREA",1053471,"Y"
0,"U","NORTH FLORIDA AREA",1009821,"Y"
0,"U","NORTH FLORIDA AREA",1082283,"Y"
0.666666667,"U","NORTH FLORIDA AREA",1077778,"Y"
0,"U","NORTH FLORIDA AREA",1091378,"Y"
1,"U","NORTH FLORIDA AREA",1004502,"Y"
3.333333333,"Y","NORTH FLORIDA AREA",1013099,"Y"
0.333333333,"Y","NORTH FLORIDA AREA",1026214,"Y"
0,"Y","NORTH FLORIDA AREA",1048383,"Y"
0,"Y","NORTH FLORIDA AREA",1040839,"Y"
0,"N","NORTH FLORIDA AREA",1020337,"Y"
1.333333333,"Y","NORTH FLORIDA AREA",1040088,"Y"
2.333333333,"U","NORTH FLORIDA AREA",1054492,"Y"
0,"N","NORTH FLORIDA AREA",1072084,"N"
0.666666667,"Y","NORTH FLORIDA AREA",1025416,"N"
0,"U","NORTH FLORIDA AREA",1097355,"N"
0,"U","NORTH FLORIDA AREA",1014907,"Y"
0.333333333,"N","NORTH FLORIDA AREA",1027474,"N"
0,"N","NORTH FLORIDA AREA",1016093,"Y"
0,"U","NORTH FLORIDA AREA",1075328,"Y"
2.333333333,"U","NORTH FLORIDA AREA",1069465,"Y"
13,"U","NORTH FLORIDA AREA",1039164,"Y"
0,"U","NORTH FLORIDA AREA",1014017,""
2.666666667,"U","NORTH FLORIDA AREA",1095939,"N"
0,"U","NORTH FLORIDA AREA",1057082,"N"
0,"U","NORTH FLORIDA AREA",1007187,"Y"
4,"U","NORTH FLORIDA AREA",1050113,"Y"
0,"U","NORTH FLORIDA AREA",1018590,"N"
1.333333333,"U","NORTH FLORIDA AREA",1054432,"N"
1,"U","NORTH FLORIDA AREA",1064549,"N"
0,"U","NORTH FLORIDA AREA",1013003,"Y"
0,"U","NORTH FLORIDA AREA",1009017,"Y"
1.666666667,"U","NORTH FLORIDA AREA",1066884,"N"
0,"U","NORTH FLORIDA AREA",1029150,"Y"
0,"U","NORTH FLORIDA AREA",1061068,"N"
0,"U","NORTH FLORIDA AREA",1083413,"N"
4.333333333,"U","NORTH FLORIDA AREA",1045438,"Y"
0,"Y","NORTH FLORIDA AREA",1038852,"Y"
0.333333333,"U","NORTH FLORIDA AREA",1089932,"Y"
1.666666667,"Y","NORTH FLORIDA AREA",1035296,"Y"
0,"U","NORTH FLORIDA AREA",1055204,"Y"
2.333333333,"U","NORTH FLORIDA AREA",1010021,"Y"
2,"U","NORTH FLORIDA AREA",1051453,"N"
0,"U","NORTH FLORIDA AREA",1014068,"Y"
2.666666667,"U","NORTH FLORIDA AREA",1082135,"Y"
1,"U","NORTH FLORIDA AREA",1015633,"Y"
1.333333333,"U","NORTH FLORIDA AREA",1013293,"Y"
0,"U","NORTH FLORIDA AREA",1071828,"N"
0,"U","NORTH FLORIDA AREA",1072289,"Y"
0,"U","NORTH FLORIDA AREA",1028983,"Y"
0.666666667,"U","NORTH FLORIDA AREA",1087145,"Y"
6.666666667,"U","NORTH FLORIDA AREA",1044082,"N"
